Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer,Remark
29.48644621,0.472845798,12.26297272,7.457514057,52.49470389,66.48068296,52.88932756,0.529038019,Alkaline Soil,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
26.17548075,0.61607707,33.59156686,6.823856774,57.28960006,73.5103527,62.92388263,2.353708526,Loamy Soil,watermelon,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.83942025,0.723041802,47.39472826,6.898320178,58.8831182,119.9702746,77.93898108,1.329601879,Loamy Soil,watermelon,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
18.98956272,0.539026236,76.0349244,5.939849652,52.28823564,-37.64973873,49.60994464,1.313741994,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.07028937,0.750193702,105.6913934,6.655426974,55.23265405,130.809544,95.68343278,0.624886847,Loamy Soil,Cotton,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
20.7236857,0.576163,-85.70959335,6.390659138,57.85424738,64.2709663,70.46407011,1.902141072,Neutral Soil,pomegranate,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
19.26301015,0.437359237,67.86809677,5.664475859,58.51222605,55.87714897,41.03564756,2.645243451,Acidic Soil,grapes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
23.3703466,0.63610795,203.8379423,7.11214586,73.70439799,156.9359087,142.6295594,1.081468945,Loamy Soil,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.54591593,0.704765808,33.08739151,6.042690696,58.2062888,45.00853813,45.8497069,2.122679598,Acidic Soil,Mung Bean,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.6582904,0.650239892,112.3912561,4.676996236,55.31349601,21.16260204,51.73828285,1.986830325,Acidic Soil,Pigeon Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.31537157,0.632412342,166.2588326,5.702826518,74.22878179,46.93717637,51.8754108,0.597134214,Acidic Soil,Coconut,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
4.011486444,0.63850153,144.6955226,5.894563437,63.76874738,54.14762941,48.77800242,1.14823474,Acidic Soil,apple,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
19.80234567,0.83701234,233.54456789,7.20456789,51.78901234,38.78901234,59.78901234,2.02123456,Neutral Soil,berseem clover,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.9198664,0.972361206,87.38241984,6.244889335,61.52452217,57.16761524,60.67428855,1.978354599,Acidic Soil,banana,General Purpose Fertilizer,Suitable for general use across various soil and crop types. Prefer this when no specific deficiency is detected.
20.21325083,0.422003973,119.5681638,7.376841659,58.42925263,143.7145195,149.7290397,2.314190056,Neutral Soil,Pigeon Peas,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
25.99393481,0.648768353,43.04533317,7.122114273,54.52500536,71.57370395,58.82582279,1.521467469,Loamy Soil,Moth Beans,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.39060515,0.78495154,120.5787237,7.040356839,68.60187118,146.1697779,105.6162611,0.923302248,Loamy Soil,orange,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
33.77256286,0.511039269,110.9149194,6.349909693,64.9379362,76.02784533,65.83050408,1.276282545,Acidic Soil,Ground Nut,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
45.96688756,0.621677401,37.94318338,7.545531419,48.12785657,30.97125593,54.17473797,1.617373536,Peaty Soil,millet,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
26.31110494,0.537325728,49.80794311,6.427776174,56.1195314,73.88144496,53.41727084,1.676409638,Acidic Soil,Cotton,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
18.6556789,0.83056789,255.32234567,8.30123456,47.12345678,31.78901234,50.45678901,1.87123456,Alkaline Soil,berseem clover,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
20.24485073,0.767505122,114.0435846,7.034388796,62.17987605,149.4732005,138.7228669,1.379246716,Loamy Soil,orange,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
25.60270169,0.582887246,31.86023434,6.807101149,86.96971052,143.8827374,73.47565247,1.793268356,Neutral Soil,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
16.78234567,0.65578901,106.29610857,6.00456789,63.45678901,53.12345678,43.45678901,1.34456789,Loamy Soil,potatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
34.12812797,0.972361206,361.3571051,5.524410777,96.27803009,44.19461583,75.91297509,2.356463952,Acidic Soil,Rubber,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.62777047,0.598732609,49.02319384,6.495766924,50.18898068,43.86317037,65.34463995,2.088004029,Acidic Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
25.62108524,0.66330531,99.25715458,6.087365315,58.44768734,58.95215991,46.74515108,1.674851907,Acidic Soil,Tobacco,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
21.61154447,0.421536929,65.82449274,6.283665398,53.574443,53.93302479,53.91797199,0.925574336,Acidic Soil,watermelon,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
17.35603271,0.505622512,78.14995363,5.758016278,35.52771842,37.35169804,47.16471527,2.415897122,Acidic Soil,Kidney Beans,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
24.18890123,0.76278901,101.43145678,6.60456789,72.78901234,66.78901234,41.78901234,1.76456789,Neutral Soil,tomatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
29.8751693,0.802565668,161.5204878,8.111140368,74.02516862,46.40490564,58.90331516,1.857354904,Peaty Soil,Sugarcane,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
21.18234567,0.80323456,151.8165482,5.30456789,52.78901234,44.12345678,52.78901234,1.19456789,Acidic Soil,potatoes,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
44.85882729,0.75503306,226.5645419,6.925164707,94.44874864,115.0434978,126.2062655,2.425331873,Loamy Soil,papaya,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
29.24764129,0.729868818,59.73116503,8.695587061,58.01359443,32.1658374,46.56005603,2.061950818,Peaty Soil,Moth Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.21286359,0.460912488,86.68576593,6.017103279,57.64017534,43.31958806,60.01143091,1.473622934,Acidic Soil,wheat,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.52679544,0.637817144,207.2394293,8.82843282,78.01738703,80.39828468,77.58824442,1.738895204,Acidic Soil,Coconut,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
22.75146709,0.521500066,81.67203039,8.146457679,56.47280504,62.60737041,58.61023825,0.414752002,Alkaline Soil,Cotton,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
4.011486444,0.51092619,306.0816006,6.845933569,76.56740518,91.52469038,86.53096714,0.864879505,Neutral Soil,papaya,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
22.26890123,0.72145678,97.76578901,6.30789012,67.45678901,61.45678901,52.12345678,1.67789012,Loamy Soil,tomatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
23.04499457,0.580837624,175.4447254,6.956643917,59.63245367,125.630703,149.5396515,1.587914774,Loamy Soil,Coffee,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
51.67077356,0.542172707,167.1007946,5.78118653,68.3254362,29.69982364,52.47213087,-0.280559958,Acidic Soil,Adzuki Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.72343706,0.709016306,92.30235409,6.053925382,61.93155148,58.93561163,65.58274996,1.2561748,Acidic Soil,pomegranate,General Purpose Fertilizer,Suitable for general use across various soil and crop types. Prefer this when no specific deficiency is detected.
26.86407545,0.643152033,59.76394654,7.34085547,58.77850869,79.6749563,63.5618584,1.053670472,Loamy Soil,Black gram,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
29.56909794,0.462429272,112.3076972,6.299550542,60.59325049,55.10762437,56.85281167,0.715220651,Acidic Soil,banana,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.95212609,0.792236589,186.5433777,7.308980647,74.00130947,131.784194,147.8995073,1.27170114,Loamy Soil,rice,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
16.93890123,0.66590123,105.88721707,5.90123456,62.45678901,53.12345678,43.78901234,1.39123456,Acidic Soil,potatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
29.39691549,0.54252045,107.8728484,4.932460513,58.51424782,22.04359712,51.33547002,1.263574571,Acidic Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.57927919,0.598096228,31.9042176,7.0410721,57.19708782,134.8142133,89.53854893,2.409543906,Loamy Soil,Mung Bean,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
28.96083137,0.422391584,99.61262918,6.706548834,54.81966512,74.8680703,73.71408506,1.677012432,Neutral Soil,wheat,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
22.10150473,0.530727212,82.52130242,6.408018132,56.91665268,59.63341993,55.86183802,2.080592915,Acidic Soil,Tobacco,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
22.75669246,0.57783344,86.77771319,6.049608586,52.52834869,55.98605467,51.59232602,2.095489095,Acidic Soil,Tobacco,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.44482855,0.622124938,25.92649456,5.56952831,51.85168608,47.03497478,50.34442827,0.713658697,Acidic Soil,Moth Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.56222228,0.532759859,119.2469647,6.359831583,59.65786937,99.71039802,70.44126348,1.144630162,Neutral Soil,maize,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
